Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2016,5283,10183,31541,MR.,JACK,,GUTHMAN,,TAFT STETTINIUS & HOLLISTER LLP,THE ONNI GROUP
2018,20621,21161,42021,MR.,ROBERT,,UFER,,SELECT ENGINEERING SERVICES LLC.,SELECT ENGINEERING SERVICES LLC.
2014,6825,4443,16862,,AMY,,KURSON,,REYES KURSON,SENRYO TECHNOLOGIES
2018,4257,4625,12921,MR.,THOMAS,P,COFFEY,,THE HAYMARKET GROUP LTD.,MERCURY CRUISELINES
2017,3852,12064,34907,MR.,ROBERT,H,GOLDMAN,,DLA PIPER LLP (US),"DRAPER & KRAMER, INC"
2020,23928,25032,47326,MR.,JAMES,,SHEAHAN,,SEANACHE LLC,CHICAGO EVENT MANAGEMENT
2016,4157,4737,30201,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT,221 E 49TH STREET LLC
2017,14121,10183,40142,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,RONALD G. KAMINSKI
2013,4239,10001,20997,MR.,KEVIN,J,WOLFBERG,,"SCHAIN, BUNEY, BANKS & KENNY, LTD.",CLARK STREET DEVELOPMENT
2013,4278,4543,16062,,HOMERO,,TRISTAN,,TRISTAN & CERVANTES,"BIG CHICAGO, INC."
2013,4246,7341,20667,OTHER,JOSEPH,P.,GATTUSO,,SHEFSKY & FROELICH LTD.,RANDOLPH PLACE RESIDENCES CONDOMINIUM ASSOCIATION
2017,16741,4625,35701,MS.,JULIE,,DERRIG,,THE HAYMARKET GROUP LTD.,THREE CORNERS DEVELOPMENT
2014,9081,10065,23062,MR.,G. A.,,FINCH,,"HOOGENDOORN & TALBOT, LLP",KENNEDY JORDAN MANOR INC.
2014,9481,4673,22135,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER US LLP,"STRS L3 ACQ3, LLC"
2014,3746,10269,21076,,BRETT,,PADGETT,,CITIGROUP GLOBAL MARKETS INC.,CITIGROUP GLOBAL MARKETS INC.
2020,24724,4774,12642,,JESUS,,NERIS,JR,COMED,COMED
2019,4072,13967,12123,MR.,JOHN,L,BOROVICKA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",FIFTH THIRD BANK
2013,4288,7550,12566,MRS.,SHEEBA,,MARTIN,,"SILLIMAN GROUP, LLC","5454 S. SHORE DRIVE, LLC"
2019,4239,10922,47198,MR.,KEVIN,J,WOLFBERG,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",GRASSROOTS COMPANIES
2014,4371,4384,22125,MS.,JESSICA,M,SCHRAMM,,THOMPSON COBURN LLP,"MANZELLA, JOE & GOLD, ASHLEY"
2017,13441,9981,20841,,ANDREW,,LEVENSON,,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A."
2019,24627,24845,47292,,HADJI,,MALOUMIAN,,GOBRANDS INC.,GOPUFF
2018,4246,10183,25361,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,PENINSULA CHICAGO
2018,14121,10183,42181,OTHER,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,NUTS OF CLARK-SIMPSON DATTILO LLC
2016,4110,13723,13082,,WILLIAM,K,THOMPSON,,"RAYMOND JAMES & ASSCOAITES, INC.","RAYMOND JAMES & ASSOC., INC."
2019,22642,22521,45687,MR.,PAUL,K,MORRIS,,PAUL MORRIS,COLLAGE LLC
2014,3943,4716,20987,MR.,EDWARD,W,FELDMAN,,MILLER SHAKMAN & BEEM LLP,YELLOW CAB AFFILLIATION INC
2018,13664,20401,41021,MS.,LIBERTY,,ZIEGAHN,,UBS FINANCIAL SERVICES INC.,UBS FINANCIAL SERVICES INC.
2016,12681,8881,21941,MS.,MARY,F,BRAGIEL,,JEWEL OSCO,JEWEL OSCO
2014,4169,4673,17126,MS.,MARIAH,,DIGRINO,,DLA PIPER US LLP,WILLETS/ MILWAUKEE LOGAN SB1 LLC
2016,7441,4134,12361,MR.,JAMES,M,HOULIHAN,,"ALL-CIRCO, INC.","SMITH PARTNERS, LLC"
2014,3854,4209,16743,,K. NATHANIEL,,PAXSON,,CHICAGO ASSOCIATION OF REALTORS,CHICAGO ASSOCIATION OF REALTORS
2020,3890,17222,46523,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,2222 S. INDIANA DC LLC
2017,18801,19301,39101,MR.,LUIS,,ARROYO,,"SPARTACUS 3, LLC",PETER ARENSON
2020,23441,24940,45910,MS.,JANET,,PROTAS,,RPT REALTY,RPT REALTY
2016,15141,15102,31881,MR.,BRUCE,W,STONE,,"FIREICE SOLUTIONS, LLC","FIREICE SOLUTIONS, LLC"
2018,14121,10183,44637,OTHER,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,STANDARD EQUIPMENT COMPANY
2016,3779,4134,13051,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.",TASER INTERNATIONAL
2015,3876,12105,12608,MS.,V. LARA,,DELEONE,,KEYBANK NATIONAL ASSOCIATION,KEYBANK NATIONAL ASSOCIATION
2013,3942,4298,17261,MS.,JEWELL,,WALTON,,S.B. FRIEDMAN & CO.,"3300 W FRANKLIN BLVD LLC- C/O DEVELOPMENT RESOURCES, INC"
2016,3833,12064,21152,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),"AG-OCG 360 NORTH MICHIGAN, L.L.C."
2015,6802,12079,24530,MR.,THOMAS,C.,GIBSON,,UNISYS CORPORATION,UNISYS CORPORATION
2016,4244,4529,11658,MR.,ROGER,J,MARTINEZ,,QUANTUM CROSSINGS LLC,"QUANTUM CROSSINGS, LLC"
2018,3911,22783,42965,MS.,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","FARPOINT DEVELOPMENT, LLC"
2018,16662,7121,11958,MR.,MICHAEL,J,MINERVA,JR.,AMERICAN AIRLINES / AMR CORP.,AMERICAN AIRLINES
2017,4169,12064,22102,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),"THREE CORNERS DEVELOPMENT, INC."
2018,12061,20949,34902,MR.,MYER,A,BLANK,,"FISK KART KATZ REGAN, LLC",MEETING TOMORROW
2013,4069,4430,15792,,STEVEN,D,FRIEDLAND,,"APPLEGATE & THORNE-THOMSEN, PC",ST. EDMUNDS REDEVELOPMENT CORPORATION
2015,4011,12064,12383,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),JAM PRODUCTIONS
2020,15601,24938,47399,,WILLIAM,,GLUNZ,,AMERICAN AIRLINES,AMERICAN AIRLINES
2016,4901,5361,14541,MR.,ROBERT,,BIEDERMAN,,GOOGLE INC.,GOOGLE INC.
2019,4169,21003,24475,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),"OXFORD CAPITAL GROUP, LLC"
2020,9621,20301,47510,MR.,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","2401 SOUTH STATE STREET, LLC"
2017,18561,10183,40241,MS.,SYLVIA,C.,MICHAS,,TAFT STETTINIUS & HOLLISTER LLP,ROSEBUD RESTAURANTS
2018,13202,10922,41843,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",NTL HOME RENTALS
2013,4067,5525,14767,MR.,JOHN,A,FRITCHEY,,F4 CONSULTING LTD,CAMBODIAN ASSOCIATION OF ILLINOIS
2020,3825,4180,26401,MR.,MIGUEL,A,SANTIAGO,,"MIGUEL A. SANTIAGO CONSULTING, INC.",ALTRIA CLIENT SERVICES LLC
2013,4103,4106,19665,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC",BOSTON MARKET CORPORATION
2018,14103,20953,28923,MR.,MALCOLM,,WEEMS,,WEEMSWAYS CONSULTING LLC,VMWARE
2013,4624,5042,17323,,WILLIAM,F,SMITH,,CORNERSTONE GOVERNMENT AFFAIRS,UCAN
2016,5861,13541,29149,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","CONNNOLLY, COURTNEY"
2017,4195,7041,16216,MR.,TIMOTHY,K.,HINCHMAN,,"CHARITY & ASSOCIATES, P.C.",MCDONALD'S CORPORATION
2019,5861,23601,47308,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","RZEPCZYNSKI, GREGG"
2013,7102,7961,16522,MS.,LORNA,L,STARK,,KPMG LLP,KPMG LLP
2016,3962,10482,27604,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.",REBEL HOSPITALITY
2016,4016,12064,24547,MS.,ELIZABETH,H,FRIEDGUT,,DLA PIPER LLP (US),ROSENWALD COURTS APARTMENTS
2018,20201,10183,44583,,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"KONRO, LLC"
2013,3890,7555,17237,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.","SMITHFIELD PROPERTIES XVI, LLC"
2015,3852,12064,24554,MR.,ROBERT,H,GOLDMAN,,DLA PIPER LLP (US),RELATED MIDWEST
2015,5861,12045,27828,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"MEENAN, PATRICK"
2018,3962,17402,24682,MR.,CHRIS,A,LEACH,,"AKERMAN, LLP",MILES MANAGEMENT CORP
2020,4397,12107,47497,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE PC,"DANIEL, ROGER"
2014,3734,4089,21522,MS.,MARILYN,F,KATZ,,MK COMMUNICATIONS,UNION PACIFIC RAILROAD
2016,4257,4625,20682,MR.,THOMAS,P,COFFEY,,THE HAYMARKET GROUP LTD.,PRESENCE HEALTH SYSTEM
2013,4202,4722,19363,MS.,KATRIINA,,MCGUIRE,,"SCHAIN, BURNEY, BANKS & KENNY, LTD",PRODUCT CONSTRUCTION CORP
2015,3811,7549,19022,,VICTOR,,ROBERSON,,"GOVERNMENTAL-BUSINESS CONSULTING GROUP, LLC","AMERICAN JAS GROUP, LLC"
2017,4157,16041,16344,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT LLP,STERLING BAY COMPANIES
2020,9621,20301,47186,MR.,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","RANDNOB HOLDINGS, LLC"
2017,3744,16641,16938,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,UNISYS CORPORATION
2013,3995,4188,18149,MR.,DAVID,L,REIFMAN,,DLA PIPER US LLP,"WRIGLEY FIELD PARKING OPERATIONS, LLC"
2020,6842,17222,12299,MR.,JOHN,J,GEORGE,,AKERMAN LLP,CENTRAL STATION LLC
2018,4246,10183,42783,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,MIDDLE BROW BREWPUB LLC
2019,21621,20941,38801,MR.,JACQUE,,VALLIER,7061773,VERIZON,VERIZON
2018,3962,17402,37887,MR.,CHRIS,A,LEACH,,"AKERMAN, LLP",1515 N. HALSTED LLC
2020,18702,4628,28722,MR.,CRANE,,KENNEY,,"CHICAGO CUBS BASEBALL CLUB, LLC",HSC PLAZA AND BUILDING OPERATIONS LLC
2018,17661,20978,37361,,JAMIE,,MORRISSEY,,"JCDECAUX NORTH AMERICA, INC.","JCDECAUX CHICAGO, LLC"
2019,3912,4268,12112,MR.,TERRY,M,GABINSKI,,TERRY GABINSKI,ANHEUSER BUSCH COMPANIES
2016,3845,13944,28835,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"1800 ASHLAND, LLC"
2017,4068,10283,11760,MS.,DONNA,J,PUGH,,FOLEY & LARDNER LLP,WATER TOWER PLACE LLC
2014,3753,4106,11611,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","RIVER BEND REAL ESTATE INVESTMENTS, LLC"
2018,3991,16281,41587,MRS.,BETH,,DORIA,,"ALLIANCE ASSOCIATES, INC.",FEDERATION OF WOMEN CONTRACTORS
2019,4219,12109,45663,MR.,MARK,S,LENZ,,FISHER COHEN WALDMAN SHAPIRO LLP,"BRAUN RENOVATION MANAGEMENT, LLC"
2014,4077,5641,20970,,FRANK,J.,CORTESE,,"GOVERNMENT CONSULTING SERVICES OF ILLINOIS, LLC","HEAT AND FROST INSULATORS/ASBESTOS WORKERS, LOCAL 17"
2017,5861,13541,34201,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","FIXLER, JONATHON"
2013,7001,7881,17303,MR.,KEVIN,A,SPIEGEL,,"KEVIN A. SPIEGEL, ESQ.",GOGO LLC
2014,7381,5523,14759,MR.,ALLEN,,SHUTT,,XEROX BUSINESS SERVICES. LLC,"XEROX BUSINESS SERVICES, LLC"
2018,3911,12642,41865,MS.,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","CENTURY PLATING COMPANY, INC."
2013,4246,7341,20665,OTHER,JOSEPH,P.,GATTUSO,,SHEFSKY & FROELICH LTD.,ARTHUR 7159 LLC
2016,4169,12064,17108,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),HARLEM IRVING COMPANIES
2017,16501,17141,35223,MR.,REYAHD,,KAZMI,,"REYAHD KAZMI - KAZMI ADVISORS, LLC","SPINS, LLC"
2016,3912,4268,21527,MR.,TERRY,M,GABINSKI,,TERRY GABINSKI,AMERICAN CHEMISTRY COUNCIL
2018,11493,13967,15781,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",ELECTRONIC KNOWLEDGE INTERCHANGE
2013,3748,4103,11605,,RAYMOND,C,FRICKE,,UNGARETTI & HARRIS LLP,"UNGARETTI & HARRIS,LLP"
2019,3937,7722,45746,MR.,DONALD,E,WILBON,,"JPMORGAN SECURITIES, INC.",JPMORGAN SECURITIES INC.
2018,19002,4281,44715,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,3264 CLARK LLC C/O ROBERT SEKULA
2015,8162,12085,11584,MR.,GERY,J.,CHICO,,"CHICO & NUNES, P.C.",JOHN PAUL II NEWMAN FOUNDATION
2015,3753,12001,11683,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",CHICAGO NEIGHBORHOOD INITIATIVES
2018,3833,21003,37601,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),BARCELONA HOUSING SYSTEMS
2019,21842,24362,43483,,JAMES,,CLAYBORNE,,CLAYBORNE & WAGNER LLP,SAVE-A-LOT
2015,3740,7081,20901,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",ROYAL IMPERIAL GROUP
2020,21841,25047,45888,,WILL,,COUSINEAU,,CORNERSTONE GOVERNMENT AFFAIRS,CENTURY LINK
2020,9481,12064,41270,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),EQUITY GROUP INVESTMENTS
2018,5481,4384,41792,MS.,ANITA,B,MAURO,,THOMPSON COBURN LLP,"GRAND PROPERTIES FRANKLIN, LLC / THE WOLCOTT GROUP"
2014,8841,9401,19801,MS.,LESLIE,,HOBSON,,ERNST & YOUNG LLP,"UNITED PARCEL SERVICE, INC."
2020,3744,21361,11959,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,UNITED HEALTHCARE SERVICES
2013,4060,4420,16261,MS.,LAURI,M,SANDERS,,DOMINICK'S,"DOMINICK'S FINER FOODS, INC."
2013,4624,5042,17629,,WILLIAM,F,SMITH,,CORNERSTONE GOVERNMENT AFFAIRS,JASON LEARNING
2013,4157,4521,16202,MS.,BRIDGET,M,O'KEEFE,,"DASPIN & AUMENT, LLP",WRIGHT INVESTMENT PROPERTIES
2018,14081,10279,12115,MR.,MICHAEL,D,NOONAN,,FOLEY & LARDNER LLP,NORTHERN TRUST CORPORATION
2020,19821,18561,37883,MR.,BENJAMIN,,HERBST,,GOLDMAN SACHS & CO. LLC,GOLDMAN SACHS & CO. LLC
2019,23828,19161,45859,,SHELLY,,BURKE,,"STERLING BAY, LLC AND ITS AFFILIATES","STERLING BAY, LLC AND ITS AFFILIATES"
2015,3962,12111,12310,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.","M & R DEVELOPMENT, LLC"
2015,3890,12111,25463,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.","SMITHFIELD PROPERTIES, LLC"
2020,22001,25014,47546,MS.,ELIZABETH,D,SANTIS,,"ELIZABETH D. SANTIS, P.C.",FRIEND HEALTH
2013,4163,4209,16743,MR.,BRIAN,A,BERNARDONI,,CHICAGO ASSOCIATION OF REALTORS,CHICAGO ASSOCIATION OF REALTORS
2014,4070,4103,21541,,CHARLES,R,BERNARDINI,,UNGARETTI & HARRIS LLP,"NIVI USA, INC."
2020,3899,21037,22262,MR.,KEVIN,,CONLON,,"CONLON & DUNN PUBLIC STRATEGIES, INC.",HUMANA
2014,5861,10441,23605,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE P.C.,1930 SEDGWICK LLC
2017,18742,10270,28721,MR.,ALEX,,SUGARMAN,,"CHICAGO CUBS BASEBALL CLUB, LLC","NORTHSIDE ENTERTAINMENT HOLDINGS, LLC"
2017,13781,15221,21823,,ZACH,A,KOUTSKY,2693826,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS
2016,3824,6381,15781,MR.,DANIEL,L,SHOMON,JR.,DAN SHOMON INC.,ELECTRONIC KNOWLEDGE INTERCHANGE
2016,14301,5162,29901,MR.,MICHAEL,T,DEBONVILLE,,"CAR2GO N.A., LLC","CAR2GO N.A., LLC"
2017,16701,17501,39442,MR.,LEE,,CRANDELL,,LAKEVIEW CHAMBER OF COMMERCE,HERITAGE BICYCLES GENERAL STORE
2017,3985,10961,40782,MR.,PAUL,,ROSENFELD,,"GOVERNMENT NAVIGATION GROUP, INC",SKINNY LABS INC
2016,3852,12064,24551,MR.,ROBERT,H,GOLDMAN,,DLA PIPER LLP (US),GRANITE PARTNERS FOR OAKWOOD BOULEVARD
2019,5861,23601,46322,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","CUI, CHARLES"
2016,3847,10183,24518,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,STEVEN MOLO
2015,12861,13141,27061,MR.,TIMOTHY,,BARTON,,TIMOTHY BARTON,MIDWEST RELATED
2017,3852,12064,21134,MR.,ROBERT,H,GOLDMAN,,DLA PIPER LLP (US),"MB REAL ESTATE SERVICES, LLC"
2016,3739,7081,24861,MR.,COURTNEY,C,NOTTAGE,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",NORTHERN ILLINOIS SPRINKLER ADVISORY BOARD
2016,12321,12581,27142,MS.,JENELLE,A,ALEXANDER,,RESOLUTE CONSULTING,ILLINOIS BEVERAGE ASSOCIATION
2014,4271,4639,21107,,ERIKA,,HARFORD,,INSTITUTE FOR JUSTICE,INSTITUTE FOR JUSTICE
2014,4116,10924,23542,MR.,JEROME,S,SCHAIN,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",BEST QUEST DEVELOPMENT LLC
2014,3899,10208,12454,,KEVIN,,CONLON,,"CONLON & DUNN PUBLIC STRATEGIES, INC",ACCESS COMMUNITY HEALTH NETWORK
2014,3925,4281,23035,,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,"OXFORD 1, LLC C/O STEPHEN LIVADITIS"
2015,5861,12045,27325,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"CUSSEN, MARGARET"
2016,3740,7081,28583,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.","ANDELL, INC."
2016,11482,12069,23021,MR.,BARRY,,MATCHETT,,NRG ENERGY INC,NRG ENERGY INC.
2019,23929,24151,46658,MR.,JONATHAN,,KLEIN,,"FIG, LLC","FIG, LLC"
2014,4202,10191,21461,MS.,KATRIINA,,MCGUIRE,,"SCHAIN, BURNEY, BANKS & KENNY, LTD.",NEW CHINA TOWN REAL ESTATE LLC
2019,4162,23670,46874,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MKM SERVICES,"PHARMACANN, LLC"
2016,4233,12642,24491,MR.,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2013,7341,8201,17761,MS.,SARAH,A.,OWEN,,NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION,NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION
2014,6825,4443,13860,,AMY,,KURSON,,REYES KURSON,VERIZON WIRELESS
2015,3925,4281,26829,MR.,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,GABRIEL GARCIA
2014,4202,10921,21067,MS.,KATRIINA,,MCGUIRE,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",WHMB LLC
2014,4005,9561,16870,MRS.,MARGARET,,HOULIHAN SMITH,,UNITED AIRLINES,"UNITED AIR LINES, INC."
2019,3890,17222,12075,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,UNIVERSITY OF CHICAGO
2020,24305,24563,47626,MR.,RADE,R.,KLJAJIC,,RADE KLJAJIC,RADE KLJAJIC
2019,4160,10183,24448,MR.,EDWARD,J,KUS,ESQ,TAFT STETTINIUS & HOLLISTER LLP,THE ONNI GROUP
2013,4371,4384,18863,MS.,JESSICA,M,SCHRAMM,,THOMPSON COBURN LLP,"PAN, GORDON & EVA"
2018,3753,22801,43541,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",M.E. OLSON CONSTRUCTION INC.
2019,18181,16464,11690,MR.,JOHN,R,DALEY,,"REYES KURSON, LTD.",GENERAL IRON INDUSTRIES
2016,13402,5361,14541,,FRANK,,KUMPURIS,,GOOGLE INC.,GOOGLE INC.
2015,13282,13421,27921,,MADELEINE,R,HILL,,VX CONSULTING LLC,M. FISHMAN & CO.
2018,21803,22147,41742,MR.,GARY,,SCHENKEL,,GARY SCHENKEL,MOTOROLA SOLUTIONS
2014,4202,10191,21441,MS.,KATRIINA,,MCGUIRE,,"SCHAIN, BURNEY, BANKS & KENNY, LTD.",FLETCHER JONES MANAGEMENT GROUP
2018,9481,21003,45782,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),SERITAGE GROWTH PROPERTIES
2020,3743,12085,25662,MR.,MARCUS,J.,NUNES,,"CHICO & NUNES, P.C.",SPIRIT AIRLINES
2014,4821,10503,21368,MR.,MICHAEL,,RILEY,,TITAN OUTDOOR LLC,TITAN OUTDOOR LLC
2019,3852,21003,24555,MR.,ROBERT,H,GOLDMAN,,DLA PIPER LLP (US),"THE GRANITE COMPANIES, LLC"
2016,4155,4519,28587,MR.,THOMAS,J,MURPHY,ESQ,"THOMAS J. MURPHY, P.C.",CITYBASE LLC
2020,22961,22641,44901,,PATRICK,,HANLON,,"REYES KURSON, LTD.",ILLINOIS GAMING SYSTEMS LLC
2014,4064,4425,14162,MR.,WILLIAM,M,FILAN,,WILLIAM FILAN LTD,PEPSI AMERICAS GENERAL BOTTLES
2016,3847,10183,25921,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,BEL HARBOUR CONDOMINIUM ASSOCIATION
2019,24312,24541,47073,,ANDREW,,THODE,,ILLINOIS NETWORK OF CHARTER SCHOOLS,ILLINOIS NETWORK OF CHARTER SCHOOLS
2017,8361,16466,32806,MR.,RICHARD,,MELL,,THE MAYTAG GROUP,ALESSIO & SON
2013,4169,4122,18723,MS.,MARIAH,,DIGRINO,,DLA PIPER US LLP,ANGELO GORDON REAL ESTATE INC
2013,4236,7430,12865,,MICHAEL,E,BROWN,,"RORY GROUP, LLC.",GATEGROUP AMERICAS
2016,4169,12064,33141,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),QUADRUM GLOBAL
2018,5861,12045,43201,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"SCHUR, BETZALEL"
2013,4154,4468,12601,MR.,DENNIS,A,O'SULLIVAN,,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,METROPOLITAN CHICAGO HEALTHCARE COUNCIL
2015,3751,12001,24491,MS.,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2017,4239,11781,39884,MR.,KEVIN,J,WOLFBERG,,SCHAIN BANKS KENNY & SCHWARTZ,"WESTERN LAKE BUILDING, LLC"
2013,3847,7181,17250,,GRAHAM,C,GRADY,,SHEFSKY & FROELICH LTD.,INLAND AMERICAN REAL ESTATE TRUST
2019,6842,17222,24481,MR.,JOHN,J,GEORGE,,AKERMAN LLP,ENWAVE CHICAGO
2015,9581,4717,21365,MR.,STEPHEN,R,SCHUSTER,,"BURKE, WARREN, MACKAY & SERRITELLA, PC",969 LAND LLC
2014,7202,8044,17521,MR.,TOM,,MCDONALD,,BAKER HOSTETLER,COLGATE-PALMOLIVE
2017,3925,4281,37428,MR.,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,2917 W IRVING PARK LLC C/O HOWARD STILLMAN
2019,3985,10961,40781,MR.,PAUL,,ROSENFELD,,"GOVERNMENT NAVIGATION GROUP, INC",AMERICAN STAFFING ASSOCIATION
2017,14501,14641,24721,,DEREK,A.,BLAIDA,,BLAIDA AND ASSOCIATES LLC,AMERICAN EXPRESS
2017,13202,11781,41771,,TYLER,,MANIC,,SCHAIN BANKS KENNY & SCHWARTZ,"1241 W ERIE, LLC"
2014,9601,4356,17001,MR.,ROGER,H,BICKEL,,FREEBORN & PETERS LLP,"THE GROVE, INC"
2016,3890,10482,32881,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.","WENDELL, TODD"
2019,9621,21085,46981,,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","1830 WEST GRAND, LLC"
2019,4397,12107,41822,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE PC,"SHEBELSKI, LAURA"
2015,6842,12111,28041,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",601 W COMPANIES
2020,6842,17222,45752,MR.,JOHN,J,GEORGE,,AKERMAN LLP,RIVERSIDE INVESTMENT AND DEVELOPMENT
2013,6842,7829,12303,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC",THERMAL CHICAGO CORPORATION
2014,3831,10283,18051,MR.,MYLES,D,BERMAN,,FOLEY & LARDNER LLP,"INTEGRYS ENERGY GROUP, INC."
2017,4348,11781,31522,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,"DEVISE DEVELOPMENT GROUP, LLC"
2014,4326,4910,15121,MR.,JOHN,,WATT,,"MORGAN STANLEY INVESTMENT MANAGEMENT, INC",CHICAGO LOOP PARKING
2019,24382,24601,47121,,TIM,,ABRAM,,VIPKIDS INTERNATIONAL INC.,VIPKIDS INTERNATIONAL INC.
2013,7722,5103,12431,MR.,DEREK,,JONES,,CREDIT SUISSE ASSET MANAGEMENT LLC,CREDIT SUISSE ASSET MANAGEMENT LLC
2019,9481,21003,41324,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),1505 MILWAUKEE LLC
2016,4316,4384,26963,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,"SP HURON, LLC  DBA 415 HURON STREET LLC"
